absolutives			absolutif	ADJ	ADJ	f	p		0	0	0																									
absolutionnel			absolutionnel	ADJ	ADJ		s		0	0	0																									
absolutionnels			absolutionnel	ADJ	ADJ	m	p		0	0	0																									
absolutionnelle			absolutionnel	ADJ	ADJ	f	s		0	0	0																									
absolutionnelles			absolutionnel	ADJ	ADJ	f	p		0	0	0																									
absolvants			absolvant	ADJ	ADJ	m	p		0	0	0																									
absolvante			absolvant	ADJ	ADJ	f	s		0	0	0																									
absolvantes			absolvant	ADJ	ADJ	f	p		0	0	0																									
absorbations			absorbation	NOM	NOM		p		0	0	0																									
absorbements			absorbement	NOM	NOM		p		0	0	0																									
absorptif			absorptif	ADJ	ADJ		s		0	0	0																									
absorptifs			absorptif	ADJ	ADJ	m	p		0	0	0																									
absorptive			absorptif	ADJ	ADJ	f	s		0	0	0																									
absorptives			absorptif	ADJ	ADJ	f	p		0	0	0																									
abstenants			abstenant	NOM	NOM		p		0	0	0																									
abstentionnismes			abstentionnisme	NOM	NOM		p		0	0	0																									
abstentionnites			abstentionnite	NOM	NOM		p		0	0	0																									
abstergentes			abstergente	NOM	NOM		p		0	0	0																									
abstergents			abstergent	NOM	NOM		p		0	0	0																									
abstersions			abstersion	NOM	NOM		p		0	0	0																									
abstractrices			abstracteur	ADJ	ADJ	f	p		0	0	0																									
abstractivités			abstractivité	NOM	NOM		p		0	0	0																									
abstrayants			abstrayant	ADJ	ADJ	m	p		0	0	0																									
abstrayante			abstrayant	ADJ	ADJ	f	s		0	0	0																									
abstrayantes			abstrayant	ADJ	ADJ	f	p		0	0	0																									
abstruses			abstrus	ADJ	ADJ	f	p		0	0	0																									
abstrusions			abstrusion	NOM	NOM		p		0	0	0																									
absurdifiant			absurdifiant	ADJ	ADJ		s		0	0	0																									
absurdifiants			absurdifiant	ADJ	ADJ	m	p		0	0	0																									
absurdifiante			absurdifiant	ADJ	ADJ	f	s		0	0	0																									
absurdifiantes			absurdifiant	ADJ	ADJ	f	p		0	0	0																									
abusements			abusement	NOM	NOM		p		0	0	0																									
abutilons			abutilon	NOM	NOM		p		0	0	0																									
abyssinique			abyssinique	ADJ	ADJ		s		0	0	0																									
abyssiniques			abyssinique	ADJ	ADJ		p		0	0	0																									
abyssique			abyssique	ADJ	ADJ		s		0	0	0																									
abyssiques			abyssique	ADJ	ADJ		p		0	0	0																									
abâtardis			abâtardi	ADJ	ADJ	m	p		0	0	0																									
abâtardies			abâtardi	ADJ	ADJ	f	p		0	0	0																									
abéchements			abéchement	NOM	NOM		p		0	0	0																									
abécédés			abécédé	NOM	NOM		p		0	0	0																									
abéquages			abéquage	NOM	NOM		p		0	0	0																									
abéqueuses			abéqueuse	NOM	NOM		p		0	0	0																									
abêtissoirs			abêtissoir	NOM	NOM		p		0	0	0																									
académisations			académisation	NOM	NOM		p		0	0	0																									
acagnardi			acagnardi	ADJ	ADJ		s		0	0	0																									
acagnardis			acagnardi	ADJ	ADJ	m	p		0	0	0																									
acagnardie			acagnardi	ADJ	ADJ	f	s		0	0	0																									
acagnardies			acagnardi	ADJ	ADJ	f	p		0	0	0																									
acajuba			acajuba	NOM	NOM		s		0	0	0																									
acajubas			acajuba	NOM	NOM		p		0	0	0																									
acalèphes			acalèphe	NOM	NOM		p		0	0	0																									
acamandé			acamandé	ADJ	ADJ		s		0	0	0																									
acamandés			acamandé	ADJ	ADJ	m	p		0	0	0																									
acamandée			acamandé	ADJ	ADJ	f	s		0	0	0																									
acamandées			acamandé	ADJ	ADJ	f	p		0	0	0																									
acanthacé			acanthacé	ADJ	ADJ		s		0	0	0																									
acanthacés			acanthacé	ADJ	ADJ	m	p		0	0	0																									
acanthacées			acanthacé	ADJ	ADJ	f	p		0	0	0																									
acanthaires			acanthaire	NOM	NOM		p		0	0	0																									
acapnies			acapnie	NOM	NOM		p		0	0	0																									
acariases			acariase	NOM	NOM		p		0	0	0																									
acarides			acaride	NOM	NOM		p		0	0	0																									
acarienne			acarien	ADJ	ADJ	f	s		0	0	0																									
acariennes			acarien	ADJ	ADJ	f	p		0	0	0																									
acariforme			acariforme	ADJ	ADJ		s		0	0	0																									
acariformes			acariforme	ADJ	ADJ		p		0	0	0																									
acarioses			acariose	NOM	NOM		p		0	0	0																									
acarnaniennes			acarnanienne	NOM	NOM		p		0	0	0																									
acarnaniens			acarnanien	NOM	NOM		p		0	0	0																									
acathésies			acathésie	NOM	NOM		p		0	0	0																									
acaudée			acaudé	ADJ	ADJ	f	s		0	0	0																									
acaudées			acaudé	ADJ	ADJ	f	p		0	0	0																									
accaciatures			accaciature	NOM	NOM		p		0	0	0																									
accades			accade	ADJ	ADJ		p		0	0	0																									
accalmées			accalmée	NOM	NOM		p		0	0	0																									
accaparants			accaparant	ADJ	ADJ	m	p		0	0	0																									
accaparantes			accaparant	ADJ	ADJ	f	p		0	0	0																									
accaparateur			accaparateur	ADJ	ADJ		s		0	0	0																									
accaparateurs			accaparateur	ADJ	ADJ	m	p		0	0	0																									
accaparatrice			accaparateur	ADJ	ADJ	f	s		0	0	0																									
accaparatrices			accaparateur	ADJ	ADJ	f	p		0	0	0																									
accaparations			accaparation	NOM	NOM		p		0	0	0																									
accense			accense	NOM	NOM		s		0	0	0																									
accenses			accense	NOM	NOM		p		0	0	0																									
accensements			accensement	NOM	NOM		p		0	0	0																									
accensinements			accensinement	NOM	NOM		p		0	0	0																									
accenteurs			accenteur	NOM	NOM		p		0	0	0																									
accentuable			accentuable	ADJ	ADJ		s		0	0	0																									
accentuables			accentuable	ADJ	ADJ		p		0	0	0																									
accentueurs			accentueur	NOM	NOM		p		0	0	0																									
acceptilations			acceptilation	NOM	NOM		p		0	0	0																									
acciacaturas			acciacatura	NOM	NOM		p		0	0	0																									
acciaccaturas			acciaccatura	NOM	NOM		p		0	0	0																									
acciaccatures			acciaccature	NOM	NOM		p		0	0	0																									
accidences			accidence	NOM	NOM		p		0	0	0																									
accidentiers			accidentier	NOM	NOM		p		0	0	0																									
accipitres			accipitre	NOM	NOM		p		0	0	0																									
accitaines			accitaine	NOM	NOM		p		0	0	0																									
accitains			accitain	NOM	NOM		p		0	0	0																									
accitaniennes			accitanienne	NOM	NOM		p		0	0	0																									
accitaniens			accitanien	NOM	NOM		p		0	0	0																									
acclamants			acclamant	ADJ	ADJ	m	p		0	0	0																									
acclamante			acclamant	ADJ	ADJ	f	s		0	0	0																									
acclamantes			acclamant	ADJ	ADJ	f	p		0	0	0																									
acclamatrices			acclamatrice	NOM	NOM		p		0	0	0																									
acclamateurs			acclamateur	NOM	NOM		p		0	0	0																									
acclimateurs			acclimateur	NOM	NOM		p		0	0	0																									
accointable			accointable	ADJ	ADJ		s		0	0	0																									
accointables			accointable	ADJ	ADJ		p		0	0	0																									
accointes			accointe	NOM	NOM		p		0	0	0																									
accointements			accointement	NOM	NOM		p		0	0	0																									
accoisements			accoisement	NOM	NOM		p		0	0	0																									
accolages			accolage	NOM	NOM		p		0	0	0																									
accoleries			accolerie	NOM	NOM		p		0	0	0																									
accolures			accolure	NOM	NOM		p		0	0	0																									
accommodable			accommodable	ADJ	ADJ		s		0	0	0																									
accommodables			accommodable	ADJ	ADJ		p		0	0	0																									
accommodages			accommodage	NOM	NOM		p		0	0	0																									
accommodatice			accommodatice	ADJ	ADJ		s		0	0	0																									
accommodatices			accommodatice	ADJ	ADJ		p		0	0	0																									
accommodatif			accommodatif	ADJ	ADJ		s		0	0	0																									
accommodatifs			accommodatif	ADJ	ADJ	m	p		0	0	0																									
accommodative			accommodatif	ADJ	ADJ	f	s		0	0	0																									
accommodatives			accommodatif	ADJ	ADJ	f	p		0	0	0																									
accommodeuses			accommodeuse	NOM	NOM		p		0	0	0																									
accommodeurs			accommodeur	NOM	NOM		p		0	0	0																									
accompagnages			accompagnage	NOM	NOM		p		0	0	0																									
accompagnantes			accompagnant	ADJ	ADJ	f	p		0	0	0																									
accompagneresses			accompagneresse	NOM	NOM		p		0	0	0																									
accomplisseurs			accomplisseur	NOM	NOM		p		0	0	0																									
accorages			accorage	NOM	NOM		p		0	0	0																									
accordages			accordage	NOM	NOM		p		0	0	0																									
accordances			accordance	NOM	NOM		p		0	0	0																									
accordants			accordant	NOM	NOM		p		0	0	0																									
accordante			accordant	ADJ	ADJ	f	s		0	0	0																									
accordantes			accordant	ADJ	ADJ	f	p		0	0	0																									
accortises			accortise	NOM	NOM		p		0	0	0																									
accostants			accostant	ADJ	ADJ	m	p		0	0	0																									
accostante			accostant	ADJ	ADJ	f	s		0	0	0																									
accostantes			accostant	ADJ	ADJ	f	p		0	0	0																									
accotars			accotar	NOM	NOM		p		0	0	0																									
accouchantes			accouchante	NOM	NOM		p		0	0	0																									
accouplages			accouplage	NOM	NOM		p		0	0	0																									
accoupleurs			accoupleur	NOM	NOM		p		0	0	0																									
accourses			accourse	NOM	NOM		p		0	0	0																									
accoutreurs			accoutreur	NOM	NOM		p		0	0	0																									
accouvi			accouvi	ADJ	ADJ		s		0	0	0																									
accouvis			accouvi	ADJ	ADJ	m	p		0	0	0																									
accouvie			accouvi	ADJ	ADJ	f	s		0	0	0																									
accouvies			accouvi	ADJ	ADJ	f	p		0	0	0																									
accouvillonné			accouvillonné	ADJ	ADJ		s		0	0	0																									
accouvillonnés			accouvillonné	ADJ	ADJ	m	p		0	0	0																									
accouvillonnée			accouvillonné	ADJ	ADJ	f	s		0	0	0																									
accouvillonnées			accouvillonné	ADJ	ADJ	f	p		0	0	0																									
accrochable			accrochable	ADJ	ADJ		s		0	0	0																									
accrochables			accrochable	ADJ	ADJ		p		0	0	0																									
accrochements			accrochement	NOM	NOM		p		0	0	0																									
accroissances			accroissance	NOM	NOM		p		0	0	0																									
accroîts			accroît	NOM	NOM		p		0	0	0																									
accroïdes			accroïde	NOM	NOM		p		0	0	0																									
accréditements			accréditement	NOM	NOM		p		0	0	0																									
accréditive			accréditif	ADJ	ADJ	f	s		0	0	0																									
accréditives			accréditif	ADJ	ADJ	f	p		0	0	0																									
accubiteurs			accubiteur	NOM	NOM		p		0	0	0																									
accueillages			accueillage	NOM	NOM		p		0	0	0																									
accueillances			accueillance	NOM	NOM		p		0	0	0																									
accueillements			accueillement	NOM	NOM		p		0	0	0																									
acculements			acculement	NOM	NOM		p		0	0	0																									
acculturatif			acculturatif	ADJ	ADJ		s		0	0	0																									
acculturatifs			acculturatif	ADJ	ADJ	m	p		0	0	0																									
acculturative			acculturatif	ADJ	ADJ	f	s		0	0	0																									
acculturatives			acculturatif	ADJ	ADJ	f	p		0	0	0																									
accumulats			accumulat	NOM	NOM		p		0	0	0																									
accumulatif			accumulatif	ADJ	ADJ		s		0	0	0																									
accumulatifs			accumulatif	ADJ	ADJ	m	p		0	0	0																									
accumulative			accumulatif	ADJ	ADJ	f	s		0	0	0																									
accumulatives			accumulatif	ADJ	ADJ	f	p		0	0	0																									
accurvé			accurvé	ADJ	ADJ		s		0	0	0																									
accurvés			accurvé	ADJ	ADJ	m	p		0	0	0																									
accurvée			accurvé	ADJ	ADJ	f	s		0	0	0																									
accurvées			accurvé	ADJ	ADJ	f	p		0	0	0																									
accélérante			accélérant	ADJ	ADJ	f	s		0	0	0																									
accélérantes			accélérant	ADJ	ADJ	f	p		0	0	0																									
accélératif			accélératif	ADJ	ADJ		s		0	0	0																									
accélératifs			accélératif	ADJ	ADJ	m	p		0	0	0																									
accélérative			accélératif	ADJ	ADJ	f	s		0	0	0																									
accélératives			accélératif	ADJ	ADJ	f	p		0	0	0																									
accélérifère			accélérifère	NOM	NOM		s		0	0	0																									
accélérifères			accélérifère	NOM	NOM		p		0	0	0																									
accélérines			accélérine	NOM	NOM		p		0	0	0																									
aceinturages			aceinturage	NOM	NOM		p		0	0	0																									
acensements			acensement	NOM	NOM		p		0	0	0																									
acentrique			acentrique	ADJ	ADJ		s		0	0	0																									
acentriques			acentrique	ADJ	ADJ		p		0	0	0																									
acerdèses			acerdèse	NOM	NOM		p		0	0	0																									
acersocome			acersocome	ADJ	ADJ		s		0	0	0																									
acersocomes			acersocome	ADJ	ADJ		p		0	0	0																									
acersécome			acersécome	ADJ	ADJ		s		0	0	0																									
acersécomes			acersécome	ADJ	ADJ		p		0	0	0																									
acescences			acescence	NOM	NOM		p		0	0	0																									
acetabulas			acetabula	NOM	NOM		p		0	0	0																									
achalants			achalant	ADJ	ADJ	m	p		0	0	0																									
achaudi			achaudi	ADJ	ADJ		s		0	0	0																									
achaudis			achaudi	ADJ	ADJ	m	p		0	0	0																									
achaudie			achaudi	ADJ	ADJ	f	s		0	0	0																									
achaudies			achaudi	ADJ	ADJ	f	p		0	0	0																									
achenillés			achenillé	ADJ	ADJ	m	p		0	0	0																									
achenillée			achenillé	ADJ	ADJ	f	s		0	0	0																									
achenillées			achenillé	ADJ	ADJ	f	p		0	0	0																									
acheteresses			acheteresse	NOM	NOM		p		0	0	0																									
achetoirs			achetoir	NOM	NOM		p		0	0	0																									
achevable			achevable	ADJ	ADJ		s		0	0	0																									
achevables			achevable	ADJ	ADJ		p		0	0	0																									
achevages			achevage	NOM	NOM		p		0	0	0																									
achevants			achevant	ADJ	ADJ	m	p		0	0	0																									
achevante			achevant	ADJ	ADJ	f	s		0	0	0																									
achevantes			achevant	ADJ	ADJ	f	p		0	0	0																									
acheveuses			acheveuse	NOM	NOM		p		0	0	0																									
achevoirs			achevoir	NOM	NOM		p		0	0	0																									
achiliennes			achilienne	NOM	NOM		p		0	0	0																									
achilléen			achilléen	ADJ	ADJ		s		0	0	0																									
achilléens			achilléen	ADJ	ADJ	m	p		0	0	0																									
achilléenne			achilléen	ADJ	ADJ	f	s		0	0	0																									
achilléennes			achilléen	ADJ	ADJ	f	p		0	0	0																									
achilléines			achilléine	NOM	NOM		p		0	0	0																									
achilléoïde			achilléoïde	ADJ	ADJ		s		0	0	0																									
achilléoïdes			achilléoïde	ADJ	ADJ		p		0	0	0																									
achillétines			achillétine	NOM	NOM		p		0	0	0																									
achires			achire	NOM	NOM		p		0	0	0																									
achirites			achirite	NOM	NOM		p		0	0	0																									
achloruré			achloruré	ADJ	ADJ		s		0	0	0																									
achlorurés			achloruré	ADJ	ADJ	m	p		0	0	0																									
achlorurée			achloruré	ADJ	ADJ	f	s		0	0	0																									
achlorurées			achloruré	ADJ	ADJ	f	p		0	0	0																									
acholique			acholique	ADJ	ADJ		s		0	0	0																									
acholiques			acholique	ADJ	ADJ		p		0	0	0																									
achondroplases			achondroplase	NOM	NOM		p		0	0	0																									
achromatisations			achromatisation	NOM	NOM		p		0	0	0																									
achromatismes			achromatisme	NOM	NOM		p		0	0	0																									
achrones			achrone	NOM	NOM		p		0	0	0																									
achronies			achronie	NOM	NOM		p		0	0	0																									
achronizoïque			achronizoïque	ADJ	ADJ		s		0	0	0																									
achronizoïques			achronizoïque	ADJ	ADJ		p		0	0	0																									
achroodextrines			achroodextrine	NOM	NOM		p		0	0	0																									
achéronties			achérontie	NOM	NOM		p		0	0	0																									
achôcres			achôcre	NOM	NOM		p		0	0	0																									
acicole			acicole	ADJ	ADJ		s		0	0	0																									
acicoles			acicole	ADJ	ADJ		p		0	0	0																									
acidages			acidage	NOM	NOM		p		0	0	0																									
acidifiants			acidifiant	ADJ	ADJ	m	p		0	0	0																									
acidifiante			acidifiant	ADJ	ADJ	f	s		0	0	0																									
acidifiantes			acidifiant	ADJ	ADJ	f	p		0	0	0																									
acidimétrique			acidimétrique	ADJ	ADJ		s		0	0	0																									
acidimétriques			acidimétrique	ADJ	ADJ		p		0	0	0																									
acidosique			acidosique	ADJ	ADJ		s		0	0	0																									
acidosiques			acidosique	ADJ	ADJ		p		0	0	0																									
acidotes			acidote	NOM	NOM		p		0	0	0																									
acidotons			acidoton	NOM	NOM		p		0	0	0																									
acidoïde			acidoïde	ADJ	ADJ		s		0	0	0																									
acidoïdes			acidoïde	ADJ	ADJ		p		0	0	0																									
acidulages			acidulage	NOM	NOM		p		0	0	0																									
acidulations			acidulation	NOM	NOM		p		0	0	0																									
acidylé			acidylé	ADJ	ADJ		s		0	0	0																									
acidylés			acidylé	ADJ	ADJ	m	p		0	0	0																									
acidylée			acidylé	ADJ	ADJ	f	s		0	0	0																									
acidylées			acidylé	ADJ	ADJ	f	p		0	0	0																									
aciforme			aciforme	ADJ	ADJ		s		0	0	0																									
aciformes			aciforme	ADJ	ADJ		p		0	0	0																									
acinaces			acinace	NOM	NOM		p		0	0	0																									
acinacifolié			acinacifolié	ADJ	ADJ		s		0	0	0																									
acinacifoliés			acinacifolié	ADJ	ADJ	m	p		0	0	0																									
acinacifoliée			acinacifolié	ADJ	ADJ	f	s		0	0	0																									
acinacifoliées			acinacifolié	ADJ	ADJ	f	p		0	0	0																									
acinaciformes			acinaciforme	ADJ	ADJ		p		0	0	0																									
acinacés			acinacé	ADJ	ADJ	m	p		0	0	0																									
acinacées			acinacé	ADJ	ADJ	f	p		0	0	0																									
acinaire			acinaire	ADJ	ADJ		s		0	0	0																									
acinaires			acinaire	ADJ	ADJ		p		0	0	0																									
acinetas			acineta	NOM	NOM		p		0	0	0																									
acinien			acinien	ADJ	ADJ		s		0	0	0																									
aciniens			acinien	ADJ	ADJ	m	p		0	0	0																									
acinienne			acinien	ADJ	ADJ	f	s		0	0	0																									
aciniennes			acinien	ADJ	ADJ	f	p		0	0	0																									
aciniers			acinier	NOM	NOM		p		0	0	0																									
aciniforme			aciniforme	ADJ	ADJ		s		0	0	0																									
aciniformes			aciniforme	ADJ	ADJ		p		0	0	0																									
acinodendre			acinodendre	ADJ	ADJ		s		0	0	0																									
acinodendres			acinodendre	ADJ	ADJ		p		0	0	0																									
acinèses			acinèse	NOM	NOM		p		0	0	0																									
acinètes			acinète	NOM	NOM		p		0	0	0																									
acinétidés			acinétidé	NOM	NOM		p		0	0	0																									
acinétiens			acinétien	NOM	NOM		p		0	0	0																									
aclopins			aclopin	NOM	NOM		p		0	0	0																									
acmastique			acmastique	ADJ	ADJ		s		0	0	0																									
acmastiques			acmastique	ADJ	ADJ		p		0	0	0																									
acnéiforme			acnéiforme	ADJ	ADJ		s		0	0	0																									
acnéiformes			acnéiforme	ADJ	ADJ		p		0	0	0																									
acolyctines			acolyctine	NOM	NOM		p		0	0	0																									
aconitases			aconitase	NOM	NOM		p		0	0	0																									
aconitates			aconitate	NOM	NOM		p		0	0	0																									
aconitines			aconitine	NOM	NOM		p		0	0	0																									
aconitique			aconitique	ADJ	ADJ		s		0	0	0																									
aconitiques			aconitique	ADJ	ADJ		p		0	0	0																									
acoquinants			acoquinant	ADJ	ADJ	m	p		0	0	0																									
acoquinante			acoquinant	ADJ	ADJ	f	s		0	0	0																									
acoquinantes			acoquinant	ADJ	ADJ	f	p		0	0	0																									
acorines			acorine	NOM	NOM		p		0	0	0																									
acorinés			acoriné	ADJ	ADJ	m	p		0	0	0																									
acosmismes			acosmisme	NOM	NOM		p		0	0	0																									
acotas			acota	NOM	NOM		p		0	0	0																									
acotylédons			acotylédon	NOM	NOM		p		0	0	0																									
acotylédonies			acotylédonie	NOM	NOM		p		0	0	0																									
acquiescences			acquiescence	NOM	NOM		p		0	0	0																									
acquiesçants			acquiesçant	ADJ	ADJ	m	p		0	0	0																									
acquiesçante			acquiesçant	ADJ	ADJ	f	s		0	0	0																									
acquiesçantes			acquiesçant	ADJ	ADJ	f	p		0	0	0																									
acquisivités			acquisivité	NOM	NOM		p		0	0	0																									
acquérants			acquérant	ADJ	ADJ	m	p		0	0	0																									
acquérante			acquérant	ADJ	ADJ	f	s		0	0	0																									
acquérantes			acquérant	ADJ	ADJ	f	p		0	0	0																									
acquéresses			acquéresse	NOM	NOM		p		0	0	0																									
acrididées			acrididée	NOM	NOM		p		0	0	0																									
acrididés			acrididé	NOM	NOM		p		0	0	0																									
acridines			acridine	NOM	NOM		p		0	0	0																									
acridinique			acridinique	ADJ	ADJ		s		0	0	0																									
acridiniques			acridinique	ADJ	ADJ		p		0	0	0																									
acridées			acridée	NOM	NOM		p		0	0	0																									
acrimonies			acrimonie	NOM	NOM		p		0	0	0																									
acrisies			acrisie	NOM	NOM		p		0	0	0																									
acrobatismes			acrobatisme	NOM	NOM		p		0	0	0																									
acrobustites			acrobustite	NOM	NOM		p		0	0	0																									
acrobystites			acrobystite	NOM	NOM		p		0	0	0																									
acrocarpes			acrocarpe	NOM	NOM		p		0	0	0																									
acrochirismes			acrochirisme	NOM	NOM		p		0	0	0																									
acrochiristes			acrochiriste	NOM	NOM		p		0	0	0																									
acrochordes			acrochorde	NOM	NOM		p		0	0	0																									
acrocyanoses			acrocyanose	NOM	NOM		p		0	0	0																									
acrocérauniens			acrocéraunien	NOM	NOM		p		0	0	0																									
acrocéraunienne			acrocéraunien	ADJ	ADJ	f	s		0	0	0																									
acrocérauniennes			acrocéraunien	ADJ	ADJ	f	p		0	0	0																									
acrodonte			acrodonte	NOM	NOM		s		0	0	0																									
acrodontes			acrodonte	NOM	NOM		p		0	0	0																									
acrognes			acrogne	NOM	NOM		p		0	0	0																									
acroléines			acroléine	NOM	NOM		p		0	0	0																									
acromions			acromion	NOM	NOM		p		0	0	0																									
acromégaloïde			acromégaloïde	ADJ	ADJ		s		0	0	0																									
acromégaloïdes			acromégaloïde	ADJ	ADJ		p		0	0	0																									
acronyque			acronyque	ADJ	ADJ		s		0	0	0																									
acronyques			acronyque	ADJ	ADJ		p		0	0	0																									
acropolien			acropolien	ADJ	ADJ		s		0	0	0																									
acropoliens			acropolien	ADJ	ADJ	m	p		0	0	0																									
acropolienne			acropolien	ADJ	ADJ	f	s		0	0	0																									
acropoliennes			acropolien	ADJ	ADJ	f	p		0	0	0																									
acropolite			acropolite	ADJ	ADJ		s		0	0	0																									
acropolites			acropolite	ADJ	ADJ		p		0	0	0																									
acrosomes			acrosome	NOM	NOM		p		0	0	0																									
acrosones			acrosone	NOM	NOM		p		0	0	0																									
acrotériasmes			acrotériasme	NOM	NOM		p		0	0	0																									
acrotériums			acrotérium	NOM	NOM		p		0	0	0																									
acrylates			acrylate	NOM	NOM		p		0	0	0																									
acrylonitriles			acrylonitrile	NOM	NOM		p		0	0	0																									
actaeas			actaea	NOM	NOM		p		0	0	0																									
acteureaux			acteureau	NOM	NOM		p		0	0	0																									
actinelles			actinelle	NOM	NOM		p		0	0	0																									
