acclimateur			acclimateur	NOM	NOM	m	s		0	0	0																									
accointement			accointement	NOM	NOM	m	s		0	0	0																									
accoisement			accoisement	NOM	NOM	m	s		0	0	0																									
accolage			accolage	NOM	NOM	m	s		0	0	0																									
accolerie			accolerie	NOM	NOM	f	s		0	0	0																									
accolure			accolure	NOM	NOM	f	s		0	0	0																									
accommodage			accommodage	NOM	NOM	m	s		0	0	0																									
accommodeur			accommodeur	NOM	NOM	m	s		0	0	0																									
accommodeuse			accommodeuse	NOM	NOM	f	s		0	0	0																									
accompagnage			accompagnage	NOM	NOM	m	s		0	0	0																									
accompagneresse			accompagneresse	NOM	NOM	f	s		0	0	0																									
accorage			accorage	NOM	NOM	m	s		0	0	0																									
accordaille			accordaille	NOM	NOM	f	s		0	0	0																									
accortise			accortise	NOM	NOM	f	s		0	0	0																									
accotar			accotar	NOM	NOM	m	s		0	0	0																									
accouchante			accouchante	NOM	NOM	f	s		0	0	0																									
accoupleuse			accoupleuse	NOM	NOM	f	s		0	0	0																									
accourcie			accourcie	ADJ	ADJ	f	s		0	0	0																									
accourres			accourres	NOM	NOM	f	p		0	0	0																									
accourse			accourse	NOM	NOM	f	s		0	0	0																									
accoutreur			accoutreur	NOM	NOM	m	s		0	0	0																									
accouveur			accouveur	NOM	NOM	m	s		0	0	0																									
accouveuse			accouveuse	NOM	NOM	f	s		0	0	0																									
accroissance			accroissance	NOM	NOM	f	s		0	0	0																									
accroïde			accroïde	ADJ	ADJ	f	s		0	0	0																									
accréditement			accréditement	NOM	NOM	m	s		0	0	0																									
accubiteur			accubiteur	NOM	NOM	m	s		0	0	0																									
accueillage			accueillage	NOM	NOM	m	s		0	0	0																									
accueillance			accueillance	NOM	NOM	f	s		0	0	0																									
accueillement			accueillement	NOM	NOM	m	s		0	0	0																									
accul			accul	NOM	NOM	m	s		0	0	0																									
acculement			acculement	NOM	NOM	m	s		0	0	0																									
accumulat			accumulat	NOM	NOM	m	s		0	0	0																									
accumulis			accumulis	NOM	NOM	m			0	0	0																									
accélérine			accélérine	NOM	NOM	f	s		0	0	0																									
accélérocompteur			accélérocompteur	NOM	NOM	m	s		0	0	0																									
aceinturage			aceinturage	NOM	NOM	m	s		0	0	0																									
acens			acens	NOM	NOM	m			0	0	0																									
acensement			acensement	NOM	NOM	m	s		0	0	0																									
aceratherium			aceratherium	NOM	NOM	m	s		0	0	0																									
acerdèse			acerdèse	NOM	NOM	f	s		0	0	0																									
acerentomon			acerentomon	NOM	NOM	m	s		0	0	0																									
acetabula			acetabula	NOM	NOM	f	s		0	0	0																									
acetabularia			acetabularia	NOM	NOM	f	s		0	0	0																									
achatinellidé			achatinellidé	NOM	NOM	m	s		0	0	0																									
achatinidé			achatinidé	NOM	NOM	m	s		0	0	0																									
acheb			acheb	NOM	NOM	m	s		0	0	0																									
acheilie			acheilie	NOM	NOM	f	s		0	0	0																									
achemineur			achemineur	NOM	NOM	m	s		0	0	0																									
achemineuse			achemineuse	NOM	NOM	f	s		0	0	0																									
acherontia			acherontia	NOM	NOM	m	s		0	0	0																									
acheteresse			acheteresse	NOM	NOM	f	s		0	0	0																									
achetoir			achetoir	NOM	NOM	m	s		0	0	0																									
achetoires			achetoires	NOM	NOM	f	p		0	0	0																									
achevage			achevage	NOM	NOM	m	s		0	0	0																									
acheveuse			acheveuse	NOM	NOM	f	s		0	0	0																									
achevoir			achevoir	NOM	NOM	m	s		0	0	0																									
achilienne			achilienne	NOM	NOM	f	s		0	0	0																									
achilléine			achilléine	NOM	NOM	f	s		0	0	0																									
achillétine			achillétine	NOM	NOM	f	s		0	0	0																									
achimène			achimène	NOM	NOM	m	s		0	0	0																									
achire			achire	NOM	NOM	m	s		0	0	0																									
achirite			achirite	NOM	NOM	f	s		0	0	0																									
achlorhydropepsie			achlorhydropepsie	NOM	NOM	f	s		0	0	0																									
achondrite			achondrite	NOM	NOM	f	s		0	0	0																									
achondroplase			achondroplase	ADJ	ADJ	m	s		0	0	0																									
achores			achores	NOM	NOM	m	p		0	0	0																									
achorion			achorion	NOM	NOM	m	s		0	0	0																									
achoug			achoug	NOM	NOM	m	s		0	0	0																									
achrafi			achrafi	NOM	NOM	m	s		0	0	0																									
achromatine			achromatine	NOM	NOM	f	s		0	0	0																									
achromatisation			achromatisation	NOM	NOM	f	s		0	0	0																									
achromatocyte			achromatocyte	NOM	NOM	m	s		0	0	0																									
achrone			achrone	NOM	NOM	m	s		0	0	0																									
achronie			achronie	NOM	NOM	f	s		0	0	0																									
achroodextrine			achroodextrine	NOM	NOM	f	s		0	0	0																									
achroïte			achroïte	NOM	NOM	f	s		0	0	0																									
achélie			achélie	NOM	NOM	f	s		0	0	0																									
achérontie			achérontie	NOM	NOM	f	s		0	0	0																									
achôcre			achôcre	NOM	NOM	m	s		0	0	0																									
acidage			acidage	NOM	NOM	m	s		0	0	0																									
acidalie			acidalie	NOM	NOM	f	s		0	0	0																									
acidanthera			acidanthera	NOM	NOM	m	s		0	0	0																									
acidifiant			acidifiant	ADJ	ADJ	m	s		0	0	0																									
acidolyse			acidolyse	NOM	NOM	f	s		0	0	0																									
acidote			acidote	ADJ	ADJ	m	s		0	0	0																									
acidoton			acidoton	NOM	NOM	m	s		0	0	0																									
acidulage			acidulage	NOM	NOM	m	s		0	0	0																									
acidurie			acidurie	NOM	NOM	f	s		0	0	0																									
acilius			acilius	NOM	NOM	m			0	0	0																									
acinace			acinace	NOM	NOM	m	s		0	0	0																									
acinacée			acinacée	ADJ	ADJ	f	s		0	0	0																									
acineta			acineta	NOM	NOM	f	s		0	0	0																									
acinier			acinier	NOM	NOM	m	s		0	0	0																									
acinitroalcane			acinitroalcane	NOM	NOM	m	s		0	0	0																									
acinus			acinus	NOM	NOM	m			0	0	0																									
acinèse			acinèse	NOM	NOM	f	s		0	0	0																									
acinète			acinète	NOM	NOM	f	s		0	0	0																									
acinétidé			acinétidé	NOM	NOM	m	s		0	0	0																									
acinétien			acinétien	NOM	NOM	m	s		0	0	0																									
acinétobacter			acinétobacter	NOM	NOM	m	s		0	0	0																									
aciole			aciole	NOM	NOM	f	s		0	0	0																									
acipenséridé			acipenséridé	NOM	NOM	m	s		0	0	0																									
aclopin			aclopin	NOM	NOM	m	s		0	0	0																									
acméidé			acméidé	NOM	NOM	m	s		0	0	0																									
acochlidiidé			acochlidiidé	NOM	NOM	m	s		0	0	0																									
acoele			acoele	NOM	NOM	m	s		0	0	0																									
acoelomate			acoelomate	NOM	NOM	m	s		0	0	0																									
acolyctine			acolyctine	NOM	NOM	f	s		0	0	0																									
acomas			acomas	NOM	NOM	m			0	0	0																									
aconine			aconine	NOM	NOM	f	s		0	0	0																									
aconitase			aconitase	NOM	NOM	f	s		0	0	0																									
aconitate			aconitate	NOM	NOM	m	s		0	0	0																									
acontie			acontie	NOM	NOM	f	s		0	0	0																									
acorie			acorie	NOM	NOM	f	s		0	0	0																									
acorine			acorine	NOM	NOM	f	s		0	0	0																									
acorinée			acorinée	ADJ	ADJ	f	s		0	0	0																									
acorinées			acorinées	ADJ	ADJ	f	p		0	0	0																									
acorus			acorus	NOM	NOM	m			0	0	0																									
acosmisme			acosmisme	NOM	NOM	m	s		0	0	0																									
acota			acota	NOM	NOM	m	s		0	0	0																									
acotylédon			acotylédon	ADJ	ADJ	m	s		0	0	0																									
acotylédonie			acotylédonie	NOM	NOM	f	s		0	0	0																									
acouchi			acouchi	NOM	NOM	m	s		0	0	0																									
acoumastique			acoumastique	NOM	NOM	f	s		0	0	0																									
acousmie			acousmie	NOM	NOM	f	s		0	0	0																									
acquereau			acquereau	NOM	NOM	m	s		0	0	0																									
acquiescence			acquiescence	NOM	NOM	f	s		0	0	0																									
acquisitivité			acquisitivité	NOM	NOM	f	s		0	0	0																									
acquisivité			acquisivité	NOM	NOM	f	s		0	0	0																									
acquéreresse			acquéreresse	NOM	NOM	f	s		0	0	0																									
acquéréresse			acquéréresse	NOM	NOM	f	s		0	0	0																									
acrama			acrama	NOM	NOM	m	s		0	0	0																									
acrasié			acrasié	NOM	NOM	m	s		0	0	0																									
acrididé			acrididé	ADJ	ADJ	m	s		0	0	0																									
acrididée			acrididée	ADJ	ADJ	f	s		0	0	0																									
acridine			acridine	NOM	NOM	f	s		0	0	0																									
acridinium			acridinium	NOM	NOM	m			0	0	0																									
acridone			acridone	NOM	NOM	f	s		0	0	0																									
acridée			acridée	ADJ	ADJ	f	s		0	0	0																									
acriflavine			acriflavine	NOM	NOM	f	s		0	0	0																									
acrinie			acrinie	NOM	NOM	f	s		0	0	0																									
acrisie			acrisie	NOM	NOM	f	s		0	0	0																									
acroasphyxie			acroasphyxie	NOM	NOM	f	s		0	0	0																									
acrobatisme			acrobatisme	NOM	NOM	m	s		0	0	0																									
acroblaste			acroblaste	NOM	NOM	m	s		0	0	0																									
acrobustite			acrobustite	NOM	NOM	f	s		0	0	0																									
acrobystite			acrobystite	NOM	NOM	f	s		0	0	0																									
acrocarpe			acrocarpe	ADJ	ADJ	f	s		0	0	0																									
acrochirisme			acrochirisme	NOM	NOM	m	s		0	0	0																									
acrochiriste			acrochiriste	NOM	NOM	m	s		0	0	0																									
acrochorde			acrochorde	NOM	NOM	m	s		0	0	0																									
acrochordidé			acrochordidé	NOM	NOM	m	s		0	0	0																									
acrocine			acrocine	NOM	NOM	m	s		0	0	0																									
acroclinie			acroclinie	NOM	NOM	f	s		0	0	0																									
acrocomia			acrocomia	NOM	NOM	m	s		0	0	0																									
acrocyste			acrocyste	NOM	NOM	m	s		0	0	0																									
acrocère			acrocère	NOM	NOM	m	s		0	0	0																									
acrocéraunien			acrocéraunien	ADJ	ADJ	m	s		0	0	0																									
acrocérides			acrocérides	NOM	NOM	m	s		0	0	0																									
acrodermatite			acrodermatite	NOM	NOM	f	s		0	0	0																									
acrogne			acrogne	NOM	NOM	f	s		0	0	0																									
acrokératose			acrokératose	NOM	NOM	f	s		0	0	0																									
acromiotomie			acromiotomie	NOM	NOM	f	s		0	0	0																									
acromyodé			acromyodé	NOM	NOM	m	s		0	0	0																									
acromyrmex			acromyrmex	NOM	NOM	m			0	0	0																									
acromélalgie			acromélalgie	NOM	NOM	f	s		0	0	0																									
acromérite			acromérite	NOM	NOM	m	s		0	0	0																									
acronycte			acronycte	NOM	NOM	f	s		0	0	0																									
acronymie			acronymie	NOM	NOM	f	s		0	0	0																									
acroparesthésie			acroparesthésie	NOM	NOM	f	s		0	0	0																									
acropathie			acropathie	NOM	NOM	f	s		0	0	0																									
acrophase			acrophase	NOM	NOM	f	s		0	0	0																									
acropode			acropode	NOM	NOM	m	s		0	0	0																									
acropolyarthrite			acropolyarthrite	NOM	NOM	f	s		0	0	0																									
acropore			acropore	NOM	NOM	m	s		0	0	0																									
acroposthite			acroposthite	NOM	NOM	f	s		0	0	0																									
acrosarcomatose			acrosarcomatose	NOM	NOM	f	s		0	0	0																									
acrosclérose			acrosclérose	NOM	NOM	f	s		0	0	0																									
acrosone			acrosone	NOM	NOM	f	s		0	0	0																									
acrosperme			acrosperme	NOM	NOM	m	s		0	0	0																									
acrospire			acrospire	NOM	NOM	m	s		0	0	0																									
acrospore			acrospore	NOM	NOM	f	s		0	0	0																									
acrosport			acrosport	NOM	NOM	m	s		0	0	0																									
acrosternite			acrosternite	NOM	NOM	m	s		0	0	0																									
acrothoracique			acrothoracique	NOM	NOM	m	s		0	0	0																									
acrotériasme			acrotériasme	NOM	NOM	m	s		0	0	0																									
acrotérium			acrotérium	NOM	NOM	m	s		0	0	0																									
acroïde			acroïde	NOM	NOM	f	s		0	0	0																									
actaea			actaea	NOM	NOM	m	s		0	0	0																									
actance			actance	NOM	NOM	f	s		0	0	0																									
acteureau			acteureau	NOM	NOM	m	s		0	0	0																									
actienne			actienne	ADJ	ADJ	f	s		0	0	0																									
actigramme			actigramme	NOM	NOM	m	s		0	0	0																									
actinautographie			actinautographie	NOM	NOM	f	s		0	0	0																									
actinelium			actinelium	NOM	NOM	m	s		0	0	0																									
actinelle			actinelle	NOM	NOM	f	s		0	0	0																									
actinenchyme			actinenchyme	NOM	NOM	m	s		0	0	0																									
actinidia			actinidia	NOM	NOM	m	s		0	0	0																									
actinisation			actinisation	NOM	NOM	f	s		0	0	0																									
actinistien			actinistien	NOM	NOM	m	s		0	0	0																									
actinobacille			actinobacille	NOM	NOM	m	s		0	0	0																									
actinobacillose			actinobacillose	NOM	NOM	f	s		0	0	0																									
actinobacillus			actinobacillus	NOM	NOM	m			0	0	0																									
actinochloé			actinochloé	NOM	NOM	m	s		0	0	0																									
actinocrinite			actinocrinite	NOM	NOM	m	s		0	0	0																									
actinocéphalidé			actinocéphalidé	NOM	NOM	m	s		0	0	0																									
actinocéras			actinocéras	NOM	NOM	m			0	0	0																									
actinodermatose			actinodermatose	NOM	NOM	f	s		0	0	0																									
actinodermite			actinodermite	NOM	NOM	f	s		0	0	0																									
actinodon			actinodon	NOM	NOM	m	s		0	0	0																									
actinographe			actinographe	NOM	NOM	m	s		0	0	0																									
actinolithe			actinolithe	NOM	NOM	f	s		0	0	0																									
actinomyces			actinomyces	NOM	NOM	m	s		0	0	0																									
actinomycétacées			actinomycétacées	NOM	NOM	f	s		0	0	0																									
actinomycétale			actinomycétale	NOM	NOM	f	s		0	0	0																									
actinophryde			actinophryde	NOM	NOM	f	s		0	0	0																									
actinophryidien			actinophryidien	NOM	NOM	m	s		0	0	0																									
actinophrys			actinophrys	NOM	NOM	m			0	0	0																									
actinophylle			actinophylle	NOM	NOM	m	s		0	0	0																									
actinoptérygien			actinoptérygien	NOM	NOM	m	s		0	0	0																									
actinosphaerium			actinosphaerium	NOM	NOM	m	s		0	0	0																									
actinosporidie			actinosporidie	NOM	NOM	f	s		0	0	0																									
actinostrobée			actinostrobée	NOM	NOM	f	s		0	0	0																									
actinotachisme			actinotachisme	NOM	NOM	m	s		0	0	0																									
actinotactisme			actinotactisme	NOM	NOM	m	s		0	0	0																									
actinotriche			actinotriche	NOM	NOM	m	s		0	0	0																									
actinotropisme			actinotropisme	NOM	NOM	m	s		0	0	0																									
actinotroque			actinotroque	NOM	NOM	f	s		0	0	0																									
actinozoaire			actinozoaire	ADJ	ADJ	m	s		0	0	0																									
actinule			actinule	NOM	NOM	f	s		0	0	0																									
actinédide			actinédide	NOM	NOM	m	s		0	0	0																									
actioniste			actioniste	NOM	NOM	m	s		0	0	0																									
actionnisme			actionnisme	NOM	NOM	m	s		0	0	0																									
activimètre			activimètre	NOM	NOM	m	s		0	0	0																									
actogramme			actogramme	NOM	NOM	m	s		0	0	0																									
actographie			actographie	NOM	NOM	f	s		0	0	0																									
actomyosine			actomyosine	NOM	NOM	f	s		0	0	0																									
actricisme			actricisme	NOM	NOM	m	s		0	0	0																									
actualisateur			actualisateur	ADJ	ADJ	m	s		0	0	0																									
actuariole			actuariole	NOM	NOM	m	s		0	0	0																									
